input,output
Blog Post Category List,"DESCRIPTION:
The UI should be a list of categories with a title, possibly with an icon, and a count of posts in each category. The list should be responsive, with a layout that adapts to different screen sizes.
COMPONENTS:
- CategoryList: a component that wraps the list of categories, and takes children (a list of `CategoryCard` components).
HTML:
<div class=""container mx-auto p-4 md:p-6 lg:p-12""><h2 class=""text-2xl font-bold mb-4"">Categories</h2><ul class=""flex flex-wrap justify-center mb-4""><CategoryList><!-- category cards will be inserted here --></CategoryList></ul></div>
COMPONENT HTML:
CategoryList:
<ul class=""flex flex-wrap justify-center"">{children}</ul>"
Blog Post Category List,"DESCRIPTION:
The UI should be a list of categories with a title, possibly with an icon, and a count of posts in each category. The list should be responsive, with a layout that adapts to different screen sizes.
COMPONENTS:
- CategoryList: a component that wraps the list of categories, and takes children (a list of `CategoryCard` components).
HTML:
<div class=""container mx-auto p-4 md:p-6 lg:p-12""><h2 class=""text-2xl font-bold mb-4"">Categories</h2><ul class=""flex flex-wrap justify-center mb-4""><CategoryList><!-- category cards will be inserted here --></CategoryList></ul></div>
COMPONENT HTML:
CategoryList:
<ul class=""flex flex-wrap justify-center"">{children}</ul>"
Blog Post Category List,"DESCRIPTION:
The UI should be a list of blog post categories, with each category displaying its name and the number of posts it contains. The list should be responsive, mobile-first, and easily accessible.
COMPONENTS:
- BlogPostCategoryList: (takes children): Represents the list of blog post categories.
HTML:
<div class=""max-w-md mx-auto p-4 lg:p-6""><h2 class=""text-lg font-bold mb-4"">Blog Post Categories</h2><BlogPostCategoryList><!-- list of categories will be rendered here --></BlogPostCategoryList></div>
COMPONENT HTML:
BlogPostCategoryList:
<ul class=""list-none mb-4"">{children}</ul>"
Blog Post Category List,"DESCRIPTION:
The UI should display a list of blog post categories in a responsive and accessible manner. The categories should be displayed in a vertical list with each category displaying its name and the number of posts in that category.
COMPONENTS:
- CategoryList: a standalone component that displays a list of categories
- CategoryItem: a component that takes children (the category name and post count) to display a single category
HTML:
<div class=""max-w-md mx-auto p-4 md:p-6 lg:p-12""><h2 class=""text-3xl font-bold mb-4"">Categories</h2><CategoryList/></div>
COMPONENT HTML:
CategoryList:
<ul class=""list-none mb-0"">{categories.map(category =>( <li key={category.id} class=""mb-4""><CategoryItem>{category.name} ({category.postCount})</CategoryItem></li>))}</ul>
CategoryItem:
<a href={categoryUrl} class=""text-gray-900 hover:text-gray-600 transition duration-300"">{children}</a>"
Blog Post Category List,"DESCRIPTION:
The UI should be a responsive list of blog post categories, with each category displayed as a separate item in a vertical list. The list should be accessible, mobile-first, and SEO-friendly.
COMPONENTS:
- CategoryListItem: A standalone component representing a single category item in the list.
- CategoryList: A component that takes children, wrapping the list of category items.
HTML:
<div class=""max-w-md mx-auto p-4 lg:p-6""><h2 class=""text-lg font-bold mb-4"">Blog Categories</h2><CategoryList><!-- Category list items will be rendered here --><CategoryListItem/><CategoryListItem/><!-- ... --></CategoryList></div>
COMPONENT HTML:
CategoryListItem:
<li class=""py-2 border-b border-gray-200""><a href=""{category_url}"" class=""text-gray-900 hover:text-gray-600 transition duration-300""><span class=""text-lg"">{category_name}</span><span class=""text-sm text-gray-600"">{category_description}</span></a></li>
CategoryList:
<ul class=""list-none mb-4"">{children}</ul>"
Blog Post Category List,"DESCRIPTION:
The UI should be a list of categories with a title, possibly with an icon, and a count of posts in each category. The list should be responsive, with a layout that adapts to different screen sizes.
COMPONENTS:
- CategoryList: a component that wraps the list of categories, and takes children (a list of `CategoryCard` components).
HTML:
<div class=""container mx-auto p-4 md:p-6 lg:p-12""><h2 class=""text-2xl font-bold mb-4"">Categories</h2><ul class=""flex flex-wrap justify-center mb-4""><CategoryList><!-- category cards will be inserted here --></CategoryList></ul></div>
COMPONENT HTML:
CategoryList:
<ul class=""flex flex-wrap justify-center"">{children}</ul>"
Secure payment information input,"DESCRIPTION:
The UI should be a secure payment information input section with input fields for card number, expiration date, security code, and a button to submit the payment information.
COMPONENTS:
- CardNumberInput: A standalone component for inputting the card number.
- ExpirationDateInput: A standalone component for inputting the expiration date.
- SecurityCodeInput: A standalone component for inputting the security code.
- SubmitButton: A standalone component for submitting the payment information.
- PaymentInfoForm: A component that takes children to wrap all the input fields and the submit button.
HTML:
<div class=""max-w-md mx-auto p-4 pt-6""><PaymentInfoForm><CardNumberInput/><ExpirationDateInput/><SecurityCodeInput/><SubmitButton/></PaymentInfoForm></div>
COMPONENT HTML:
CardNumberInput:
<div class=""mb-4""><label htmlFor=""card-number"" class=""block mb-2"">Card Number</label><input type=""text"" id=""card-number"" class=""w-full p-2 pl-10 text-sm text-gray-700""/></div>
ExpirationDateInput:
<div class=""mb-4""><label htmlFor=""expiration-date"" class=""block mb-2"">Expiration Date</label><input type=""text"" id=""expiration-date"" class=""w-full p-2 pl-10 text-sm text-gray-700""/></div>
SecurityCodeInput:
<div class=""mb-4""><label htmlFor=""security-code"" class=""block mb-2"">Security Code</label><input type=""text"" id=""security-code"" class=""w-full p-2 pl-10 text-sm text-gray-700""/></div>
SubmitButton:
<button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">Submit</button>
PaymentInfoForm:
<form>{children}</form>"
Secure payment information input,"DESCRIPTION:
The UI should be a secure payment information input form, responsive and accessible, with clear labels and placeholders, and enough space for the user to input their payment details.
COMPONENTS:
- CardNumberInput: (standalone): a text input for the card number
- ExpirationDateInput: (standalone): a text input for the expiration date
- CvcInput: (standalone): a text input for the CVC code
- PaymentForm: (takes children): a container for the payment input fields
HTML:
<form class=""max-w-md mx-auto p-4 mt-4 mb-4 bg-white rounded shadow-md""><h2 class=""text-xl font-bold mb-4"">Secure Payment Information</h2><PaymentForm><CardNumberInput/><ExpirationDateInput/><CvcInput/></PaymentForm><button class=""bg-orange-500 hover:bg-orange-700 text-white font-bold py-2 px-4 rounded"">Submit</button></form>
COMPONENT HTML:
CardNumberInput:
<input class=""w-full p-2 pl-10 text-sm text-gray-700"" type=""text"" id=""cardNumber"" placeholder=""Card Number"" required/>
ExpirationDateInput:
<input class=""w-full p-2 pl-10 text-sm text-gray-700"" type=""text"" id=""expirationDate"" placeholder=""MM/YY"" required/>
CvcInput:
<input class=""w-full p-2 pl-10 text-sm text-gray-700"" type=""text"" id=""cvc"" placeholder=""CVC"" required/>
PaymentForm:
<div class=""flex flex-wrap -mx-3 mb-6"">{children}</div>"
Post/Tweet Embeds,"DESCRIPTION:
The UI should display a post or tweet embed with the author's name, profile picture, post content, and other relevant details. It should be responsive, mobile-first, and accessible.
COMPONENTS:
- PostHeader: standalone component to display the author's name and profile picture.
- PostContent: standalone component to display the post content.
- PostMetadata: standalone component to display additional metadata such as the post date and EngagementButton.
- EngagementButton: standalone component to display the engagement options (e.g., like, retweet, reply).
- PostEmbed: takes children to wrap the entire post embed.
HTML:
<div class=""max-w-md p-4 mx-auto""><PostEmbed><PostHeader/><PostContent/><PostMetadata/></PostEmbed></div>
COMPONENT HTML:
PostHeader:
<div class=""flex items-center mb-2""><img src={profile_picture_url} class=""h-10 w-10 rounded-full mr-2"" alt={author_name}/><span class=""text-sm"">{author_name}</span></div>
PostContent:
<p class=""text-lg"">{post_content}</p>
PostMetadata:
<div class=""flex justify-between mt-2""><span class=""text-sm"">{post_date}</span><EngagementButton/></div>
EngagementButton:
<button class=""text-sm text-blue-500 hover:text-blue-800"">{engagement_text} <!-- e.g., ""Like"", ""Retweet"", ""Reply"" --></button>
PostEmbed:
<div class=""bg-white shadow-md p-4 rounded-lg"">{children}</div>"
Post/Tweet Embeds,"DESCRIPTION:
The UI should display a post or tweet embed with the author's name, profile picture, post content, and other relevant details. It should be responsive, mobile-first, and accessible.
COMPONENTS:
- PostHeader: standalone component to display the author's name and profile picture.
- PostContent: standalone component to display the post content.
- PostMetadata: standalone component to display additional metadata such as the post date and EngagementButton.
- EngagementButton: standalone component to display the engagement options (e.g., like, retweet, reply).
- PostEmbed: takes children to wrap the entire post embed.
HTML:
<div class=""max-w-md p-4 mx-auto""><PostEmbed><PostHeader/><PostContent/><PostMetadata/></PostEmbed></div>
COMPONENT HTML:
PostHeader:
<div class=""flex items-center mb-2""><img src={profile_picture_url} class=""h-10 w-10 rounded-full mr-2"" alt={author_name}/><span class=""text-sm"">{author_name}</span></div>
PostContent:
<p class=""text-lg"">{post_content}</p>
PostMetadata:
<div class=""flex justify-between mt-2""><span class=""text-sm"">{post_date}</span><EngagementButton/></div>
EngagementButton:
<button class=""text-sm text-blue-500 hover:text-blue-800"">{engagement_text} <!-- e.g., ""Like"", ""Retweet"", ""Reply"" --></button>
PostEmbed:
<div class=""bg-white shadow-md p-4 rounded-lg"">{children}</div>"
Post/Tweet Embeds,"DESCRIPTION:
A post/tweet embed component that displays a user's profile picture, username, tweet/post text, and any media (e.g. image, video) associated with the post.
COMPONENTS:
- UserProfilePicture: standalone component that displays a user's profile picture.
- Username: standalone component that displays a user's username.
- PostText: standalone component that displays the text of the post/tweet.
- PostMedia: standalone component that displays the media associated with the post (e.g. image, video).
HTML:
<div class=""flex bg-white p-4 border-b border-gray-200""><UserProfilePicture/><div class=""ml-4""><Username/><PostText/><PostMedia/></div></div>
COMPONENT HTML:
UserProfilePicture:
<img src={profile_picture_url} class=""rounded-full h-10 w-10""/>
Username:
<p class=""font-bold"">{username}</p>
PostText:
<p>{post_text}</p>
PostMedia:
<img src={media_url} class=""max-w-full h-56""/>"
Post/Tweet Embeds,"DESCRIPTION:
The UI should display a post or tweet embed with the author's name, profile picture, post content, and other relevant details. It should be responsive, mobile-first, and accessible.
COMPONENTS:
- PostHeader: standalone component to display the author's name and profile picture.
- PostContent: standalone component to display the post content.
- PostMetadata: standalone component to display additional metadata such as the post date and EngagementButton.
- EngagementButton: standalone component to display the engagement options (e.g., like, retweet, reply).
- PostEmbed: takes children to wrap the entire post embed.
HTML:
<div class=""max-w-md p-4 mx-auto""><PostEmbed><PostHeader/><PostContent/><PostMetadata/></PostEmbed></div>
COMPONENT HTML:
PostHeader:
<div class=""flex items-center mb-2""><img src={profile_picture_url} class=""h-10 w-10 rounded-full mr-2"" alt={author_name}/><span class=""text-sm"">{author_name}</span></div>
PostContent:
<p class=""text-lg"">{post_content}</p>
PostMetadata:
<div class=""flex justify-between mt-2""><span class=""text-sm"">{post_date}</span><EngagementButton/></div>
EngagementButton:
<button class=""text-sm text-blue-500 hover:text-blue-800"">{engagement_text} <!-- e.g., ""Like"", ""Retweet"", ""Reply"" --></button>
PostEmbed:
<div class=""bg-white shadow-md p-4 rounded-lg"">{children}</div>"
Post/Tweet Embeds,"DESCRIPTION:
The UI should display a post or tweet embed with the author's name, profile picture, post content, and other relevant details. It should be responsive, mobile-first, and accessible.
COMPONENTS:
- PostHeader: standalone component to display the author's name and profile picture.
- PostContent: standalone component to display the post content.
- PostMetadata: standalone component to display additional metadata such as the post date and EngagementButton.
- EngagementButton: standalone component to display the engagement options (e.g., like, retweet, reply).
- PostEmbed: takes children to wrap the entire post embed.
HTML:
<div class=""max-w-md p-4 mx-auto""><PostEmbed><PostHeader/><PostContent/><PostMetadata/></PostEmbed></div>
COMPONENT HTML:
PostHeader:
<div class=""flex items-center mb-2""><img src={profile_picture_url} class=""h-10 w-10 rounded-full mr-2"" alt={author_name}/><span class=""text-sm"">{author_name}</span></div>
PostContent:
<p class=""text-lg"">{post_content}</p>
PostMetadata:
<div class=""flex justify-between mt-2""><span class=""text-sm"">{post_date}</span><EngagementButton/></div>
EngagementButton:
<button class=""text-sm text-blue-500 hover:text-blue-800"">{engagement_text} <!-- e.g., ""Like"", ""Retweet"", ""Reply"" --></button>
PostEmbed:
<div class=""bg-white shadow-md p-4 rounded-lg"">{children}</div>"
Post/Tweet Embeds,"DESCRIPTION:
The UI should display a post or tweet embed with the author's name, profile picture, post content, and other relevant details. It should be responsive, mobile-first, and accessible.
COMPONENTS:
- PostHeader: standalone component to display the author's name and profile picture.
- PostContent: standalone component to display the post content.
- PostMetadata: standalone component to display additional metadata such as the post date and EngagementButton.
- EngagementButton: standalone component to display the engagement options (e.g., like, retweet, reply).
- PostEmbed: takes children to wrap the entire post embed.
HTML:
<div class=""max-w-md p-4 mx-auto""><PostEmbed><PostHeader/><PostContent/><PostMetadata/></PostEmbed></div>
COMPONENT HTML:
PostHeader:
<div class=""flex items-center mb-2""><img src={profile_picture_url} class=""h-10 w-10 rounded-full mr-2"" alt={author_name}/><span class=""text-sm"">{author_name}</span></div>
PostContent:
<p class=""text-lg"">{post_content}</p>
PostMetadata:
<div class=""flex justify-between mt-2""><span class=""text-sm"">{post_date}</span><EngagementButton/></div>
EngagementButton:
<button class=""text-sm text-blue-500 hover:text-blue-800"">{engagement_text} <!-- e.g., ""Like"", ""Retweet"", ""Reply"" --></button>
PostEmbed:
<div class=""bg-white shadow-md p-4 rounded-lg"">{children}</div>"
Post/Tweet Embeds,"DESCRIPTION:
The UI should display a post or tweet embed with the author's name, profile picture, post content, and other relevant details. It should be responsive, mobile-first, and accessible.
COMPONENTS:
- PostHeader: standalone component to display the author's name and profile picture.
- PostContent: standalone component to display the post content.
- PostMetadata: standalone component to display additional metadata such as the post date and EngagementButton.
- EngagementButton: standalone component to display the engagement options (e.g., like, retweet, reply).
- PostEmbed: takes children to wrap the entire post embed.
HTML:
<div class=""max-w-md p-4 mx-auto""><PostEmbed><PostHeader/><PostContent/><PostMetadata/></PostEmbed></div>
COMPONENT HTML:
PostHeader:
<div class=""flex items-center mb-2""><img src={profile_picture_url} class=""h-10 w-10 rounded-full mr-2"" alt={author_name}/><span class=""text-sm"">{author_name}</span></div>
PostContent:
<p class=""text-lg"">{post_content}</p>
PostMetadata:
<div class=""flex justify-between mt-2""><span class=""text-sm"">{post_date}</span><EngagementButton/></div>
EngagementButton:
<button class=""text-sm text-blue-500 hover:text-blue-800"">{engagement_text} <!-- e.g., ""Like"", ""Retweet"", ""Reply"" --></button>
PostEmbed:
<div class=""bg-white shadow-md p-4 rounded-lg"">{children}</div>"
Post/Tweet Embeds,"DESCRIPTION:
The UI should display a single post or tweet embed with a username, avatar, timestamp, and content. The embed should be responsive, displaying well on both desktop and mobile devices.
COMPONENTS:
- PostHeader: Standalone component displaying the username and avatar.
- PostMeta: Standalone component displaying the timestamp.
- PostContent: Takes children, displaying the content of the post.
- PostEmbed: Takes children, wrapping the entire post embed.
HTML:
<div class=""max-w-md mx-auto p-4""><PostEmbed><PostHeader/><PostMeta/><PostContent><!-- Post content goes here --></PostContent></PostEmbed></div>
COMPONENT HTML:
PostHeader:
<div class=""flex items-center mb-2""><img src={avatarUrl} alt={username} class=""w-10 h-10 rounded-full mr-2""/><p class=""font-bold"">{username}</p></div>
PostMeta:
<p class=""text-gray-500 text-sm"">{timestamp}</p>
PostContent:
<div class=""prose"">{children}</div>
PostEmbed:
<div class="" bg-white p-4 rounded shadow-md"">{children}</div>"
Social media links with icons and tooltips,"DESCRIPTION:
The UI should display a row of social media links with their respective icons and tooltips when hovered.
COMPONENTS:
- SocialMediaLink: A standalone component that represents a single social media link with an icon and tooltip.
HTML:
<div class=""flex justify-center mb-4""><SocialMediaLink/><SocialMediaLink/><SocialMediaLink/></div>
COMPONENT HTML:
SocialMediaLink:
<a href=""{social_media_url}"" target=""_blank"" rel=""noopener noreferrer"" class=""text-gray-600 hover:text-gray-900 transition duration-300""><i class=""{social_media_icon} w-6 h-6 text-2xl transition duration-300""/><span class=""sr-only"">{social_media_name}</span><span class=""tooltip tooltip-simple"">{social_media_name}</span></a>"
Social media links with icons and tooltips,"DESCRIPTION:
The UI should display a row of social media links with their respective icons and tooltips when hovered.
COMPONENTS:
- SocialMediaLink: A standalone component that represents a single social media link with an icon and tooltip.
HTML:
<div class=""flex justify-center mb-4""><SocialMediaLink/><SocialMediaLink/><SocialMediaLink/></div>
COMPONENT HTML:
SocialMediaLink:
<a href=""{social_media_url}"" target=""_blank"" rel=""noopener noreferrer"" class=""text-gray-600 hover:text-gray-900 transition duration-300""><i class=""{social_media_icon} w-6 h-6 text-2xl transition duration-300""/><span class=""sr-only"">{social_media_name}</span><span class=""tooltip tooltip-simple"">{social_media_name}</span></a>"
Like Button: Button for liking a post,"DESCRIPTION:
The Like Button should be a small, clickable icon with a heart symbol. When the user clicks the button, the heart symbol should turn red to indicate that the post has been liked. The button should also display the number of likes next to the heart symbol.
COMPONENTS:
- LikeButton: standalone
- LikeCounter: standalone
HTML:
<div class=""flex gap-2""><LikeButton/><LikeCounter/></div>
COMPONENT HTML:
LikeButton:
<button class=""p-2 rounded hover:bg-gray-200 active:bg-gray-300"">{liked ? <span class=""text-red-600"">♥</span>: <span>♥</span>}</button>
LikeCounter:
<p class=""text-sm text-gray-600"">{like_count} likes</p>"
Like Button: Button for liking a post,"DESCRIPTION:
The Like Button should be a small, clickable icon with a heart symbol. When the user clicks the button, the heart symbol should turn red to indicate that the post has been liked. The button should also display the number of likes next to the heart symbol.
COMPONENTS:
- LikeButton: standalone
- LikeCounter: standalone
HTML:
<div class=""flex gap-2""><LikeButton/><LikeCounter/></div>
COMPONENT HTML:
LikeButton:
<button class=""p-2 rounded hover:bg-gray-200 active:bg-gray-300"">{liked ? <span class=""text-red-600"">♥</span>: <span>♥</span>}</button>
LikeCounter:
<p class=""text-sm text-gray-600"">{like_count} likes</p>"
Like Button: Button for liking a post,"DESCRIPTION:
The Like Button should be a small, clickable icon with a heart symbol. When the user clicks the button, the heart symbol should turn red to indicate that the post has been liked. The button should also display the number of likes next to the heart symbol.
COMPONENTS:
- LikeButton: standalone
- LikeCounter: standalone
HTML:
<div class=""flex gap-2""><LikeButton/><LikeCounter/></div>
COMPONENT HTML:
LikeButton:
<button class=""p-2 rounded hover:bg-gray-200 active:bg-gray-300"">{liked ? <span class=""text-red-600"">♥</span>: <span>♥</span>}</button>
LikeCounter:
<p class=""text-sm text-gray-600"">{like_count} likes</p>"
Like Button: Button for liking a post,"DESCRIPTION:
The Like Button should be a small, clickable icon with a heart symbol. When the user clicks the button, the heart symbol should turn red to indicate that the post has been liked. The button should also display the number of likes next to the heart symbol.
COMPONENTS:
- LikeButton: standalone
- LikeCounter: standalone
HTML:
<div class=""flex gap-2""><LikeButton/><LikeCounter/></div>
COMPONENT HTML:
LikeButton:
<button class=""p-2 rounded hover:bg-gray-200 active:bg-gray-300"">{liked ? <span class=""text-red-600"">♥</span>: <span>♥</span>}</button>
LikeCounter:
<p class=""text-sm text-gray-600"">{like_count} likes</p>"
Like Button: Button for liking a post,"DESCRIPTION:
The Like Button should be a small, clickable icon with a heart symbol. When the user clicks the button, the heart symbol should turn red to indicate that the post has been liked. The button should also display the number of likes next to the heart symbol.
COMPONENTS:
- LikeButton: standalone
- LikeCounter: standalone
HTML:
<div class=""flex gap-2""><LikeButton/><LikeCounter/></div>
COMPONENT HTML:
LikeButton:
<button class=""p-2 rounded hover:bg-gray-200 active:bg-gray-300"">{liked ? <span class=""text-red-600"">♥</span>: <span>♥</span>}</button>
LikeCounter:
<p class=""text-sm text-gray-600"">{like_count} likes</p>"
Like Button: Button for liking a post,"DESCRIPTION:
The Like Button should be a small, clickable icon with a heart symbol. When the user clicks the button, the heart symbol should turn red to indicate that the post has been liked. The button should also display the number of likes next to the heart symbol.
COMPONENTS:
- LikeButton: standalone
- LikeCounter: standalone
HTML:
<div class=""flex gap-2""><LikeButton/><LikeCounter/></div>
COMPONENT HTML:
LikeButton:
<button class=""p-2 rounded hover:bg-gray-200 active:bg-gray-300"">{liked ? <span class=""text-red-600"">♥</span>: <span>♥</span>}</button>
LikeCounter:
<p class=""text-sm text-gray-600"">{like_count} likes</p>"
Like Button: Button for liking a post,"DESCRIPTION:
The Like Button should be a small, clickable icon with a heart symbol. When the user clicks the button, the heart symbol should turn red to indicate that the post has been liked. The button should also display the number of likes next to the heart symbol.
COMPONENTS:
- LikeButton: standalone
- LikeCounter: standalone
HTML:
<div class=""flex gap-2""><LikeButton/><LikeCounter/></div>
COMPONENT HTML:
LikeButton:
<button class=""p-2 rounded hover:bg-gray-200 active:bg-gray-300"">{liked ? <span class=""text-red-600"">♥</span>: <span>♥</span>}</button>
LikeCounter:
<p class=""text-sm text-gray-600"">{like_count} likes</p>"
Like Button: Button for liking a post,"DESCRIPTION:
The Like Button should be a small, clickable icon with a heart symbol. When the user clicks the button, the heart symbol should turn red to indicate that the post has been liked. The button should also display the number of likes next to the heart symbol.
COMPONENTS:
- LikeButton: standalone
- LikeCounter: standalone
HTML:
<div class=""flex gap-2""><LikeButton/><LikeCounter/></div>
COMPONENT HTML:
LikeButton:
<button class=""p-2 rounded hover:bg-gray-200 active:bg-gray-300"">{liked ? <span class=""text-red-600"">♥</span>: <span>♥</span>}</button>
LikeCounter:
<p class=""text-sm text-gray-600"">{like_count} likes</p>"
User Profile Card: Compact user info and profile link,"DESCRIPTION:
A compact, responsive user profile card that displays a user's name, profile picture, and a link to their profile page.
COMPONENTS:
- UserProfileCard: A standalone component that contains all the user profile information.
- ProfilePicture: A standalone component that displays the user's profile picture.
- Username: A standalone component that displays the user's name.
- ProfileLink: A standalone component that displays a link to the user's profile page.
HTML:
<div class=""bg-white rounded-md shadow-md p-4""><UserProfileCard/></div>
COMPONENT HTML:
UserProfileCard:
<div class=""flex items-center mb-2""><ProfilePicture/><div class=""ml-4""><Username/><ProfileLink/></div></div>
ProfilePicture:
<img src={profile_picture_url} alt=""Profile Picture"" class=""w-12 h-12 rounded-full object-cover object-top""/>
Username:
<h2 class=""text-lg font-bold"">{username}</h2>
ProfileLink:
<a href={profile_url} class=""text-blue-600 hover:text-blue-900"">View Profile</a>"
User Profile Card: Compact user info and profile link,"DESCRIPTION:
A compact, responsive user profile card that displays a user's name, profile picture, and a link to their profile page.
COMPONENTS:
- UserProfileCard: A standalone component that contains all the user profile information.
- ProfilePicture: A standalone component that displays the user's profile picture.
- Username: A standalone component that displays the user's name.
- ProfileLink: A standalone component that displays a link to the user's profile page.
HTML:
<div class=""bg-white rounded-md shadow-md p-4""><UserProfileCard/></div>
COMPONENT HTML:
UserProfileCard:
<div class=""flex items-center mb-2""><ProfilePicture/><div class=""ml-4""><Username/><ProfileLink/></div></div>
ProfilePicture:
<img src={profile_picture_url} alt=""Profile Picture"" class=""w-12 h-12 rounded-full object-cover object-top""/>
Username:
<h2 class=""text-lg font-bold"">{username}</h2>
ProfileLink:
<a href={profile_url} class=""text-blue-600 hover:text-blue-900"">View Profile</a>"
User Profile Card: Compact user info and profile link,"DESCRIPTION:
The UI should be a compact user profile card that displays the user's profile picture, name, and a link to their profile.
COMPONENTS:
- UserProfileCard: Standalone component that contains the user's profile information.
- ProfilePicture: Standalone component that displays the user's profile picture.
- ProfileLink: Standalone component that links to the user's profile.
HTML:
<div class=""bg-white rounded shadow-md p-4""><UserProfileCard/></div>
COMPONENT HTML:
UserProfileCard:
<div class=""flex items-center""><ProfilePicture/><div class=""ml-4""><p class=""text-lg"">{userName}</p><ProfileLink/></div></div>
ProfilePicture:
<img src={profilePictureUrl} alt=""Profile Picture"" class=""w-12 h-12 rounded-full object-cover""/>
ProfileLink:
<a href={profileUrl} class=""text-blue-600 hover:text-blue-400"">View Profile</a>"
User Profile Card: Compact user info and profile link,"DESCRIPTION:
A compact, responsive user profile card that displays a user's name, profile picture, and a link to their profile page.
COMPONENTS:
- UserProfileCard: A standalone component that contains all the user profile information.
- ProfilePicture: A standalone component that displays the user's profile picture.
- Username: A standalone component that displays the user's name.
- ProfileLink: A standalone component that displays a link to the user's profile page.
HTML:
<div class=""bg-white rounded-md shadow-md p-4""><UserProfileCard/></div>
COMPONENT HTML:
UserProfileCard:
<div class=""flex items-center mb-2""><ProfilePicture/><div class=""ml-4""><Username/><ProfileLink/></div></div>
ProfilePicture:
<img src={profile_picture_url} alt=""Profile Picture"" class=""w-12 h-12 rounded-full object-cover object-top""/>
Username:
<h2 class=""text-lg font-bold"">{username}</h2>
ProfileLink:
<a href={profile_url} class=""text-blue-600 hover:text-blue-900"">View Profile</a>"
User Profile Card: Compact user info and profile link,"DESCRIPTION:
A compact, responsive user profile card that displays a user's name, profile picture, and a link to their profile page.
COMPONENTS:
- UserProfileCard: A standalone component that contains all the user profile information.
- ProfilePicture: A standalone component that displays the user's profile picture.
- Username: A standalone component that displays the user's name.
- ProfileLink: A standalone component that displays a link to the user's profile page.
HTML:
<div class=""bg-white rounded-md shadow-md p-4""><UserProfileCard/></div>
COMPONENT HTML:
UserProfileCard:
<div class=""flex items-center mb-2""><ProfilePicture/><div class=""ml-4""><Username/><ProfileLink/></div></div>
ProfilePicture:
<img src={profile_picture_url} alt=""Profile Picture"" class=""w-12 h-12 rounded-full object-cover object-top""/>
Username:
<h2 class=""text-lg font-bold"">{username}</h2>
ProfileLink:
<a href={profile_url} class=""text-blue-600 hover:text-blue-900"">View Profile</a>"
Countdown Timers,"DESCRIPTION:
The UI should display a countdown timer showing days, hours, minutes, and seconds until a specific date and time.
COMPONENTS:
- CountdownTimer: (standalone): The main countdown timer component.
- DayCounter: (standalone): Displays the number of days.
- HourCounter: (standalone): Displays the number of hours.
- MinuteCounter: (standalone): Displays the number of minutes.
- SecondCounter: (standalone): Displays the number of seconds.
HTML:
<div class=""flex justify-center""><CountdownTimer/></div>
COMPONENT HTML:
CountdownTimer:
<div class=""flex gap-4""><DayCounter/><span>:</span><HourCounter/><span>:</span><MinuteCounter/><span>:</span><SecondCounter/></div>
DayCounter:
<div class=""text-4xl"">{days} <span>days</span></div>
HourCounter:
<div class=""text-4xl"">{hours} <span>hours</span></div>
MinuteCounter:
<div class=""text-4xl"">{minutes} <span>minutes</span></div>
SecondCounter:
<div class=""text-4xl"">{seconds} <span>seconds</span></div>"
Social Media Follow Count,"DESCRIPTION:
The UI should display a list of social media platforms with their corresponding follow counts. Each platform should have an icon, the platform name, and the number of followers. The UI should be responsive, with a maximum width of 300px on desktop and stacked on mobile devices.
COMPONENTS:
- SocialMediaItem: (standalone): represents a single social media platform with its follow count
- SocialMediaList: (takes children): the container for the list of social media platforms
HTML:
<div class=""max-w-md mx-auto p-4""><SocialMediaList><SocialMediaItem/><SocialMediaItem/><SocialMediaItem/></SocialMediaList></div>
COMPONENT HTML:
SocialMediaItem:
<div class=""flex items-center mb-4""><img src={icon_url} alt={platform_name} class=""w-8 h-8 mr-2""/><div><p class=""text-lg"">{platform_name}</p><p class=""text-sm"">{follower_count} followers</p></div></div>
SocialMediaList:
<ul class=""list-none mb-0"">{children}</ul>"
Social Media Follow Count,"DESCRIPTION:
The UI should display a list of social media platforms with their corresponding follow counts. Each platform should have an icon, the platform name, and the number of followers. The UI should be responsive, with a maximum width of 300px on desktop and stacked on mobile devices.
COMPONENTS:
- SocialMediaItem: (standalone): represents a single social media platform with its follow count
- SocialMediaList: (takes children): the container for the list of social media platforms
HTML:
<div class=""max-w-md mx-auto p-4""><SocialMediaList><SocialMediaItem/><SocialMediaItem/><SocialMediaItem/></SocialMediaList></div>
COMPONENT HTML:
SocialMediaItem:
<div class=""flex items-center mb-4""><img src={icon_url} alt={platform_name} class=""w-8 h-8 mr-2""/><div><p class=""text-lg"">{platform_name}</p><p class=""text-sm"">{follower_count} followers</p></div></div>
SocialMediaList:
<ul class=""list-none mb-0"">{children}</ul>"
